ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4001,MAINE,760.777
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4002,NEWHAMPSHIRE,1255.537
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4003,VERMONT,357.256
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4004,CONNECTICUT,3235.282
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4005,RHODEISLAND,840.25
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4006,SEMASS,1323.685
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4007,WCMASS,1177.432
2025-08-28 19:45:00+00:00,2025-08-28 15:45:00-04:00,4008,NEMASSBOST,2960.942
