ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4001,MAINE,1383.651
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4002,NEWHAMPSHIRE,1363.693
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4003,VERMONT,554.52
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4004,CONNECTICUT,3601.569
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4005,RHODEISLAND,1014.772
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4006,SEMASS,1773.463
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4007,WCMASS,1738.156
2025-08-27 22:00:00+00:00,2025-08-27 18:00:00-04:00,4008,NEMASSBOST,3082.541
