ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4008,NEMASSBOST,2754.721
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4006,SEMASS,1666.451
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4005,RHODEISLAND,889.774
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4001,MAINE,1540.39
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4004,CONNECTICUT,3184.598
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4003,VERMONT,626.822
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4002,NEWHAMPSHIRE,1294.555
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4008,NEMASSBOST,2754.721
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4007,WCMASS,1807.934
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4006,SEMASS,1666.451
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4007,WCMASS,1807.934
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4005,RHODEISLAND,889.774
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4001,MAINE,1540.39
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4003,VERMONT,626.822
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4004,CONNECTICUT,3184.598
2025-08-21 00:00:00+00:00,2025-08-20 20:00:00-04:00,4002,NEWHAMPSHIRE,1294.555
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4001,MAINE,1540.761
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4002,NEWHAMPSHIRE,1293.979
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4003,VERMONT,626.227
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4004,CONNECTICUT,3187.629
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4005,RHODEISLAND,895.324
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4006,SEMASS,1663.937
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4007,WCMASS,1805.642
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4008,NEMASSBOST,2745.259
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4001,MAINE,1540.761
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4008,NEMASSBOST,2745.259
2025-08-21 00:05:00+00:00,2025-08-20 20:05:00-04:00,4007,WCMASS,1805.642
