ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4008,NEMASSBOST,2803.524
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4006,SEMASS,1694.691
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4005,RHODEISLAND,895.302
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4001,MAINE,1531.374
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4004,CONNECTICUT,3225.064
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4003,VERMONT,651.747
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4002,NEWHAMPSHIRE,1345.541
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4008,NEMASSBOST,2803.524
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4007,WCMASS,1828.006
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4006,SEMASS,1694.691
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4007,WCMASS,1828.006
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4005,RHODEISLAND,895.302
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4001,MAINE,1531.374
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4003,VERMONT,651.747
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4004,CONNECTICUT,3225.064
2025-08-22 00:00:00+00:00,2025-08-21 20:00:00-04:00,4002,NEWHAMPSHIRE,1345.541
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4001,MAINE,1532.273
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4002,NEWHAMPSHIRE,1343.012
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4003,VERMONT,655.43
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4004,CONNECTICUT,3233.329
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4005,RHODEISLAND,898.389
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4006,SEMASS,1685.902
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4007,WCMASS,1820.599
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4008,NEMASSBOST,2811.238
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4001,MAINE,1532.273
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4008,NEMASSBOST,2811.238
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4007,WCMASS,1820.599
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4003,VERMONT,655.43
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4004,CONNECTICUT,3233.329
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4002,NEWHAMPSHIRE,1343.012
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4005,RHODEISLAND,898.389
2025-08-22 00:05:00+00:00,2025-08-21 20:05:00-04:00,4006,SEMASS,1685.902
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4001,MAINE,1533.291
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4008,NEMASSBOST,2791.709
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4007,WCMASS,1827.6
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4003,VERMONT,656.344
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4002,NEWHAMPSHIRE,1341.577
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4004,CONNECTICUT,3240.513
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4005,RHODEISLAND,898.005
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4001,MAINE,1533.291
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4002,NEWHAMPSHIRE,1341.577
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4003,VERMONT,656.344
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4004,CONNECTICUT,3240.513
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4005,RHODEISLAND,898.005
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4006,SEMASS,1686.19
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4008,NEMASSBOST,2791.709
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4006,SEMASS,1686.19
2025-08-22 00:10:00+00:00,2025-08-21 20:10:00-04:00,4007,WCMASS,1827.6
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4003,VERMONT,654.918
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4001,MAINE,1528.892
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4005,RHODEISLAND,890.084
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4008,NEMASSBOST,2807.074
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4006,SEMASS,1689.082
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4004,CONNECTICUT,3231.373
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4002,NEWHAMPSHIRE,1341.135
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4008,NEMASSBOST,2807.074
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4007,WCMASS,1828.154
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4005,RHODEISLAND,890.084
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4001,MAINE,1528.892
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4002,NEWHAMPSHIRE,1341.135
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4003,VERMONT,654.918
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4004,CONNECTICUT,3231.373
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4006,SEMASS,1689.082
2025-08-22 00:15:00+00:00,2025-08-21 20:15:00-04:00,4007,WCMASS,1828.154
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4001,MAINE,1522.996
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4002,NEWHAMPSHIRE,1334.892
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4003,VERMONT,653.92
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4004,CONNECTICUT,3228.562
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4005,RHODEISLAND,888.646
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4006,SEMASS,1683.203
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4007,WCMASS,1818.8
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4001,MAINE,1522.996
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4008,NEMASSBOST,2797.609
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4007,WCMASS,1818.8
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4006,SEMASS,1683.203
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4005,RHODEISLAND,888.646
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4004,CONNECTICUT,3228.562
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4003,VERMONT,653.92
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4002,NEWHAMPSHIRE,1334.892
2025-08-22 00:20:00+00:00,2025-08-21 20:20:00-04:00,4008,NEMASSBOST,2797.609
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4003,VERMONT,654.824
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4005,RHODEISLAND,893.233
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4002,NEWHAMPSHIRE,1324.097
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4007,WCMASS,1813.613
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4004,CONNECTICUT,3215.155
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4001,MAINE,1518.217
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4008,NEMASSBOST,2789.294
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4001,MAINE,1518.217
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4002,NEWHAMPSHIRE,1324.097
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4003,VERMONT,654.824
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4004,CONNECTICUT,3215.155
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4006,SEMASS,1675.921
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4005,RHODEISLAND,893.233
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4006,SEMASS,1675.921
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4008,NEMASSBOST,2789.294
2025-08-22 00:25:00+00:00,2025-08-21 20:25:00-04:00,4007,WCMASS,1813.613
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4008,NEMASSBOST,2787.664
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4002,NEWHAMPSHIRE,1318.132
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4004,CONNECTICUT,3207.711
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4005,RHODEISLAND,883.212
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4006,SEMASS,1669.566
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4007,WCMASS,1809.41
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4001,MAINE,1516.309
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4003,VERMONT,652.705
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4008,NEMASSBOST,2787.664
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4007,WCMASS,1809.41
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4002,NEWHAMPSHIRE,1318.132
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4003,VERMONT,652.705
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4006,SEMASS,1669.566
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4001,MAINE,1516.309
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4004,CONNECTICUT,3207.711
2025-08-22 00:30:00+00:00,2025-08-21 20:30:00-04:00,4005,RHODEISLAND,883.212
2025-08-22 00:35:00+00:00,2025-08-21 20:35:00-04:00,4006,SEMASS,1665.547
2025-08-22 00:35:00+00:00,2025-08-21 20:35:00-04:00,4005,RHODEISLAND,886.229
