ts_utc,ts_local,location,load_mw,is_system
2025-08-15 00:00:00+00:00,2025-08-14 20:00:00-04:00,ISONE,21296.191,True
2025-08-15 00:05:00+00:00,2025-08-14 20:05:00-04:00,ISONE,21324.066,True
2025-08-15 00:10:00+00:00,2025-08-14 20:10:00-04:00,ISONE,21289.344,True
2025-08-15 00:15:00+00:00,2025-08-14 20:15:00-04:00,ISONE,21265.756,True
2025-08-15 00:20:00+00:00,2025-08-14 20:20:00-04:00,ISONE,21170.943,True
2025-08-15 00:25:00+00:00,2025-08-14 20:25:00-04:00,ISONE,21078.064,True
2025-08-15 00:30:00+00:00,2025-08-14 20:30:00-04:00,ISONE,20993.018,True
2025-08-15 00:35:00+00:00,2025-08-14 20:35:00-04:00,ISONE,20901.156,True
2025-08-15 00:40:00+00:00,2025-08-14 20:40:00-04:00,ISONE,20801.15,True
2025-08-15 00:45:00+00:00,2025-08-14 20:45:00-04:00,ISONE,20665.422,True
2025-08-15 00:50:00+00:00,2025-08-14 20:50:00-04:00,ISONE,20612.975,True
2025-08-15 00:55:00+00:00,2025-08-14 20:55:00-04:00,ISONE,20441.008,True
2025-08-15 01:00:00+00:00,2025-08-14 21:00:00-04:00,ISONE,20315.811,True
2025-08-15 01:05:00+00:00,2025-08-14 21:05:00-04:00,ISONE,20194.566,True
2025-08-15 01:10:00+00:00,2025-08-14 21:10:00-04:00,ISONE,20047.133,True
2025-08-15 01:15:00+00:00,2025-08-14 21:15:00-04:00,ISONE,19942.199,True
2025-08-15 01:20:00+00:00,2025-08-14 21:20:00-04:00,ISONE,19879.486,True
2025-08-15 01:25:00+00:00,2025-08-14 21:25:00-04:00,ISONE,19733.543,True
2025-08-15 01:30:00+00:00,2025-08-14 21:30:00-04:00,ISONE,19587.256,True
2025-08-15 01:35:00+00:00,2025-08-14 21:35:00-04:00,ISONE,19542.822,True
2025-08-15 01:40:00+00:00,2025-08-14 21:40:00-04:00,ISONE,19371.057,True
2025-08-15 01:45:00+00:00,2025-08-14 21:45:00-04:00,ISONE,19243.047,True
2025-08-15 01:50:00+00:00,2025-08-14 21:50:00-04:00,ISONE,19153.424,True
2025-08-15 01:55:00+00:00,2025-08-14 21:55:00-04:00,ISONE,18992.871,True
2025-08-15 02:00:00+00:00,2025-08-14 22:00:00-04:00,ISONE,18855.049,True
2025-08-15 02:05:00+00:00,2025-08-14 22:05:00-04:00,ISONE,18625.805,True
2025-08-15 02:10:00+00:00,2025-08-14 22:10:00-04:00,ISONE,18471.277,True
2025-08-15 02:15:00+00:00,2025-08-14 22:15:00-04:00,ISONE,18308.582,True
2025-08-15 02:20:00+00:00,2025-08-14 22:20:00-04:00,ISONE,18260.229,True
2025-08-15 02:25:00+00:00,2025-08-14 22:25:00-04:00,ISONE,18092.17,True
2025-08-15 02:30:00+00:00,2025-08-14 22:30:00-04:00,ISONE,17984.842,True
2025-08-15 02:35:00+00:00,2025-08-14 22:35:00-04:00,ISONE,17838.246,True
2025-08-15 02:40:00+00:00,2025-08-14 22:40:00-04:00,ISONE,17701.49,True
2025-08-15 02:45:00+00:00,2025-08-14 22:45:00-04:00,ISONE,17532.424,True
2025-08-15 02:50:00+00:00,2025-08-14 22:50:00-04:00,ISONE,17390.477,True
2025-08-15 02:55:00+00:00,2025-08-14 22:55:00-04:00,ISONE,17242.326,True
2025-08-15 03:00:00+00:00,2025-08-14 23:00:00-04:00,ISONE,17128.674,True
2025-08-15 03:05:00+00:00,2025-08-14 23:05:00-04:00,ISONE,16980.096,True
2025-08-15 03:10:00+00:00,2025-08-14 23:10:00-04:00,ISONE,16916.285,True
2025-08-15 03:15:00+00:00,2025-08-14 23:15:00-04:00,ISONE,16765.648,True
2025-08-15 03:20:00+00:00,2025-08-14 23:20:00-04:00,ISONE,16589.014,True
2025-08-15 03:25:00+00:00,2025-08-14 23:25:00-04:00,ISONE,16533.73,True
2025-08-15 03:30:00+00:00,2025-08-14 23:30:00-04:00,ISONE,16309.772,True
2025-08-15 03:35:00+00:00,2025-08-14 23:35:00-04:00,ISONE,16174.756,True
2025-08-15 03:40:00+00:00,2025-08-14 23:40:00-04:00,ISONE,16103.382,True
2025-08-15 03:45:00+00:00,2025-08-14 23:45:00-04:00,ISONE,15961.519,True
2025-08-15 03:50:00+00:00,2025-08-14 23:50:00-04:00,ISONE,15838.192,True
2025-08-15 03:55:00+00:00,2025-08-14 23:55:00-04:00,ISONE,15756.965,True
2025-08-15 04:00:00+00:00,2025-08-15 00:00:00-04:00,ISONE,15737.121,True
2025-08-15 04:05:00+00:00,2025-08-15 00:05:00-04:00,ISONE,15569.343,True
2025-08-15 04:10:00+00:00,2025-08-15 00:10:00-04:00,ISONE,15774.313,True
2025-08-15 04:15:00+00:00,2025-08-15 00:15:00-04:00,ISONE,15710.942,True
2025-08-15 04:20:00+00:00,2025-08-15 00:20:00-04:00,ISONE,15649.229,True
2025-08-15 04:25:00+00:00,2025-08-15 00:25:00-04:00,ISONE,15598.656,True
2025-08-15 04:30:00+00:00,2025-08-15 00:30:00-04:00,ISONE,15515.83,True
2025-08-15 04:35:00+00:00,2025-08-15 00:35:00-04:00,ISONE,15386.387,True
2025-08-15 04:40:00+00:00,2025-08-15 00:40:00-04:00,ISONE,15300.689,True
2025-08-15 04:45:00+00:00,2025-08-15 00:45:00-04:00,ISONE,15218.992,True
2025-08-15 04:50:00+00:00,2025-08-15 00:50:00-04:00,ISONE,15144.114,True
2025-08-15 04:55:00+00:00,2025-08-15 00:55:00-04:00,ISONE,15050.438,True
2025-08-15 05:00:00+00:00,2025-08-15 01:00:00-04:00,ISONE,14980.145,True
2025-08-15 05:05:00+00:00,2025-08-15 01:05:00-04:00,ISONE,14887.823,True
2025-08-15 05:10:00+00:00,2025-08-15 01:10:00-04:00,ISONE,14837.17,True
2025-08-15 05:15:00+00:00,2025-08-15 01:15:00-04:00,ISONE,14771.133,True
2025-08-15 05:20:00+00:00,2025-08-15 01:20:00-04:00,ISONE,14710.157,True
2025-08-15 05:25:00+00:00,2025-08-15 01:25:00-04:00,ISONE,14659.314,True
2025-08-15 05:30:00+00:00,2025-08-15 01:30:00-04:00,ISONE,14547.245,True
2025-08-15 05:35:00+00:00,2025-08-15 01:35:00-04:00,ISONE,14507.337,True
2025-08-15 05:40:00+00:00,2025-08-15 01:40:00-04:00,ISONE,14449.129,True
2025-08-15 05:45:00+00:00,2025-08-15 01:45:00-04:00,ISONE,14390.243,True
2025-08-15 05:50:00+00:00,2025-08-15 01:50:00-04:00,ISONE,14322.606,True
2025-08-15 05:55:00+00:00,2025-08-15 01:55:00-04:00,ISONE,14263.883,True
2025-08-15 06:00:00+00:00,2025-08-15 02:00:00-04:00,ISONE,14235.786,True
2025-08-15 06:05:00+00:00,2025-08-15 02:05:00-04:00,ISONE,14236.805,True
2025-08-15 06:10:00+00:00,2025-08-15 02:10:00-04:00,ISONE,14154.072,True
2025-08-15 06:15:00+00:00,2025-08-15 02:15:00-04:00,ISONE,14254.629,True
2025-08-15 06:20:00+00:00,2025-08-15 02:20:00-04:00,ISONE,14235.386,True
2025-08-15 06:25:00+00:00,2025-08-15 02:25:00-04:00,ISONE,14220.515,True
2025-08-15 06:30:00+00:00,2025-08-15 02:30:00-04:00,ISONE,14156.348,True
2025-08-15 06:35:00+00:00,2025-08-15 02:35:00-04:00,ISONE,14127.045,True
2025-08-15 06:40:00+00:00,2025-08-15 02:40:00-04:00,ISONE,14121.278,True
2025-08-15 06:45:00+00:00,2025-08-15 02:45:00-04:00,ISONE,14067.943,True
2025-08-15 06:50:00+00:00,2025-08-15 02:50:00-04:00,ISONE,14021.322,True
2025-08-15 06:55:00+00:00,2025-08-15 02:55:00-04:00,ISONE,14058.525,True
2025-08-15 07:00:00+00:00,2025-08-15 03:00:00-04:00,ISONE,14046.944,True
2025-08-15 07:05:00+00:00,2025-08-15 03:05:00-04:00,ISONE,14024.52,True
2025-08-15 07:10:00+00:00,2025-08-15 03:10:00-04:00,ISONE,14001.184,True
2025-08-15 07:15:00+00:00,2025-08-15 03:15:00-04:00,ISONE,13938.4,True
2025-08-15 07:20:00+00:00,2025-08-15 03:20:00-04:00,ISONE,13932.779,True
2025-08-15 07:25:00+00:00,2025-08-15 03:25:00-04:00,ISONE,13877.699,True
2025-08-15 07:30:00+00:00,2025-08-15 03:30:00-04:00,ISONE,13852.025,True
2025-08-15 07:35:00+00:00,2025-08-15 03:35:00-04:00,ISONE,13826.425,True
2025-08-15 07:40:00+00:00,2025-08-15 03:40:00-04:00,ISONE,13789.043,True
2025-08-15 07:45:00+00:00,2025-08-15 03:45:00-04:00,ISONE,13776.657,True
2025-08-15 07:50:00+00:00,2025-08-15 03:50:00-04:00,ISONE,13759.259,True
2025-08-15 07:55:00+00:00,2025-08-15 03:55:00-04:00,ISONE,13743.13,True
2025-08-15 08:00:00+00:00,2025-08-15 04:00:00-04:00,ISONE,13763.101,True
2025-08-15 08:05:00+00:00,2025-08-15 04:05:00-04:00,ISONE,13760.428,True
2025-08-15 08:10:00+00:00,2025-08-15 04:10:00-04:00,ISONE,13773.98,True
2025-08-15 08:15:00+00:00,2025-08-15 04:15:00-04:00,ISONE,13761.359,True
2025-08-15 08:20:00+00:00,2025-08-15 04:20:00-04:00,ISONE,13762.006,True
2025-08-15 08:25:00+00:00,2025-08-15 04:25:00-04:00,ISONE,13736.224,True
2025-08-15 08:30:00+00:00,2025-08-15 04:30:00-04:00,ISONE,13748.776,True
2025-08-15 08:35:00+00:00,2025-08-15 04:35:00-04:00,ISONE,13754.319,True
2025-08-15 08:40:00+00:00,2025-08-15 04:40:00-04:00,ISONE,13758.943,True
2025-08-15 08:45:00+00:00,2025-08-15 04:45:00-04:00,ISONE,13783.358,True
2025-08-15 08:50:00+00:00,2025-08-15 04:50:00-04:00,ISONE,13797.377,True
