ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4008,NEMASSBOST,3255.402
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4007,WCMASS,2177.981
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4006,SEMASS,2018.42
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4005,RHODEISLAND,1104.515
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4001,MAINE,1644.062
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4003,VERMONT,735.813
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4004,CONNECTICUT,3869.607
2025-08-10 00:00:00+00:00,2025-08-09 20:00:00-04:00,4002,NEWHAMPSHIRE,1583.634
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4002,NEWHAMPSHIRE,1579.881
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4003,VERMONT,730.774
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4004,CONNECTICUT,3842.333
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4005,RHODEISLAND,1088.316
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4006,SEMASS,2024.3
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4007,WCMASS,2180.3
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4008,NEMASSBOST,3254.39
2025-08-10 00:05:00+00:00,2025-08-09 20:05:00-04:00,4001,MAINE,1644.118
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4008,NEMASSBOST,3261.742
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4007,WCMASS,2180.639
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4006,SEMASS,2021.686
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4003,VERMONT,732.481
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4004,CONNECTICUT,3849.207
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4002,NEWHAMPSHIRE,1578.864
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4001,MAINE,1643.373
2025-08-10 00:10:00+00:00,2025-08-09 20:10:00-04:00,4005,RHODEISLAND,1085.394
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4008,NEMASSBOST,3264.26
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4005,RHODEISLAND,1087.623
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4007,WCMASS,2181.257
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4006,SEMASS,2017.808
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4003,VERMONT,731.59
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4002,NEWHAMPSHIRE,1578.238
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4004,CONNECTICUT,3838.853
2025-08-10 00:15:00+00:00,2025-08-09 20:15:00-04:00,4001,MAINE,1642.401
2025-08-10 00:20:00+00:00,2025-08-09 20:20:00-04:00,4001,MAINE,1637.695
2025-08-10 00:20:00+00:00,2025-08-09 20:20:00-04:00,4002,NEWHAMPSHIRE,1569.829
