ts_utc,ts_local,location,load_mw,is_system
2025-08-11 00:00:00+00:00,2025-08-10 20:00:00-04:00,ISONE,19198.912,True
2025-08-11 00:05:00+00:00,2025-08-10 20:05:00-04:00,ISONE,19112.789,True
2025-08-11 00:10:00+00:00,2025-08-10 20:10:00-04:00,ISONE,19117.199,True
2025-08-11 00:15:00+00:00,2025-08-10 20:15:00-04:00,ISONE,19088.432,True
2025-08-11 00:20:00+00:00,2025-08-10 20:20:00-04:00,ISONE,19049.518,True
2025-08-11 00:25:00+00:00,2025-08-10 20:25:00-04:00,ISONE,19048.85,True
2025-08-11 00:30:00+00:00,2025-08-10 20:30:00-04:00,ISONE,18969.385,True
2025-08-11 00:35:00+00:00,2025-08-10 20:35:00-04:00,ISONE,18885.633,True
2025-08-11 00:40:00+00:00,2025-08-10 20:40:00-04:00,ISONE,18815.729,True
2025-08-11 00:45:00+00:00,2025-08-10 20:45:00-04:00,ISONE,18791.91,True
2025-08-11 00:50:00+00:00,2025-08-10 20:50:00-04:00,ISONE,18676.777,True
2025-08-11 00:55:00+00:00,2025-08-10 20:55:00-04:00,ISONE,18559.023,True
2025-08-11 01:00:00+00:00,2025-08-10 21:00:00-04:00,ISONE,18562.959,True
2025-08-11 01:05:00+00:00,2025-08-10 21:05:00-04:00,ISONE,18476.123,True
2025-08-11 01:10:00+00:00,2025-08-10 21:10:00-04:00,ISONE,18382.271,True
2025-08-11 01:15:00+00:00,2025-08-10 21:15:00-04:00,ISONE,18273.834,True
2025-08-11 01:20:00+00:00,2025-08-10 21:20:00-04:00,ISONE,18141.125,True
2025-08-11 01:25:00+00:00,2025-08-10 21:25:00-04:00,ISONE,17891.473,True
2025-08-11 01:30:00+00:00,2025-08-10 21:30:00-04:00,ISONE,17822.164,True
2025-08-11 01:35:00+00:00,2025-08-10 21:35:00-04:00,ISONE,17719.955,True
2025-08-11 01:40:00+00:00,2025-08-10 21:40:00-04:00,ISONE,17624.234,True
2025-08-11 01:45:00+00:00,2025-08-10 21:45:00-04:00,ISONE,17478.494,True
2025-08-11 01:50:00+00:00,2025-08-10 21:50:00-04:00,ISONE,17371.354,True
2025-08-11 01:55:00+00:00,2025-08-10 21:55:00-04:00,ISONE,17265.549,True
2025-08-11 02:00:00+00:00,2025-08-10 22:00:00-04:00,ISONE,17097.391,True
2025-08-11 02:05:00+00:00,2025-08-10 22:05:00-04:00,ISONE,17221.641,True
