ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4008,NEMASSBOST,3665.145
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4006,SEMASS,2346.61
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4005,RHODEISLAND,1274.518
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4001,MAINE,1604.412
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4004,CONNECTICUT,4223.392
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4003,VERMONT,689.551
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4002,NEWHAMPSHIRE,1592.325
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4008,NEMASSBOST,3665.145
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4007,WCMASS,2288.449
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4006,SEMASS,2346.61
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4007,WCMASS,2288.449
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4005,RHODEISLAND,1274.518
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4001,MAINE,1604.412
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4003,VERMONT,689.551
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4004,CONNECTICUT,4223.392
2025-08-26 00:00:00+00:00,2025-08-25 20:00:00-04:00,4002,NEWHAMPSHIRE,1592.325
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4001,MAINE,1602.946
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4002,NEWHAMPSHIRE,1587.16
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4003,VERMONT,701.764
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4004,CONNECTICUT,4214.573
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4005,RHODEISLAND,1276.719
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4006,SEMASS,2349.556
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4007,WCMASS,2288.744
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4008,NEMASSBOST,3655.594
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4001,MAINE,1602.946
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4008,NEMASSBOST,3655.594
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4007,WCMASS,2288.744
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4003,VERMONT,701.764
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4004,CONNECTICUT,4214.573
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4002,NEWHAMPSHIRE,1587.16
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4005,RHODEISLAND,1276.719
2025-08-26 00:05:00+00:00,2025-08-25 20:05:00-04:00,4006,SEMASS,2349.556
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4001,MAINE,1597.475
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4008,NEMASSBOST,3650.983
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4007,WCMASS,2286.443
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4003,VERMONT,686.248
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4002,NEWHAMPSHIRE,1580.205
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4004,CONNECTICUT,4192.106
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4005,RHODEISLAND,1266.861
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4001,MAINE,1597.475
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4002,NEWHAMPSHIRE,1580.205
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4003,VERMONT,686.248
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4004,CONNECTICUT,4192.106
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4005,RHODEISLAND,1266.861
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4006,SEMASS,2334.312
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4008,NEMASSBOST,3650.983
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4006,SEMASS,2334.312
2025-08-26 00:10:00+00:00,2025-08-25 20:10:00-04:00,4007,WCMASS,2286.443
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4003,VERMONT,688.753
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4001,MAINE,1593.871
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4005,RHODEISLAND,1268.794
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4008,NEMASSBOST,3625.852
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4006,SEMASS,2315.171
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4004,CONNECTICUT,4179.52
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4002,NEWHAMPSHIRE,1569.269
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4008,NEMASSBOST,3625.852
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4007,WCMASS,2277.844
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4005,RHODEISLAND,1268.794
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4001,MAINE,1593.871
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4002,NEWHAMPSHIRE,1569.269
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4003,VERMONT,688.753
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4004,CONNECTICUT,4179.52
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4006,SEMASS,2315.171
2025-08-26 00:15:00+00:00,2025-08-25 20:15:00-04:00,4007,WCMASS,2277.844
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4001,MAINE,1578.224
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4002,NEWHAMPSHIRE,1566.476
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4003,VERMONT,685.42
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4004,CONNECTICUT,4173.285
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4005,RHODEISLAND,1266.41
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4006,SEMASS,2308.429
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4007,WCMASS,2271.706
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4001,MAINE,1578.224
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4008,NEMASSBOST,3623.273
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4007,WCMASS,2271.706
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4006,SEMASS,2308.429
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4005,RHODEISLAND,1266.41
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4004,CONNECTICUT,4173.285
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4003,VERMONT,685.42
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4002,NEWHAMPSHIRE,1566.476
2025-08-26 00:20:00+00:00,2025-08-25 20:20:00-04:00,4008,NEMASSBOST,3623.273
