ts_utc,ts_local,location,load_mw,is_system
2025-08-14 00:00:00+00:00,2025-08-13 20:00:00-04:00,ISONE,20766.012,True
2025-08-14 00:05:00+00:00,2025-08-13 20:05:00-04:00,ISONE,20791.076,True
2025-08-14 00:10:00+00:00,2025-08-13 20:10:00-04:00,ISONE,20699.041,True
2025-08-14 00:15:00+00:00,2025-08-13 20:15:00-04:00,ISONE,20646.887,True
2025-08-14 00:20:00+00:00,2025-08-13 20:20:00-04:00,ISONE,20592.367,True
2025-08-14 00:25:00+00:00,2025-08-13 20:25:00-04:00,ISONE,20484.229,True
2025-08-14 00:30:00+00:00,2025-08-13 20:30:00-04:00,ISONE,20435.41,True
2025-08-14 00:35:00+00:00,2025-08-13 20:35:00-04:00,ISONE,20347.293,True
2025-08-14 00:40:00+00:00,2025-08-13 20:40:00-04:00,ISONE,20267.191,True
2025-08-14 00:45:00+00:00,2025-08-13 20:45:00-04:00,ISONE,20175.223,True
2025-08-14 00:50:00+00:00,2025-08-13 20:50:00-04:00,ISONE,20040.123,True
2025-08-14 00:55:00+00:00,2025-08-13 20:55:00-04:00,ISONE,19947.215,True
2025-08-14 01:00:00+00:00,2025-08-13 21:00:00-04:00,ISONE,19855.123,True
2025-08-14 01:05:00+00:00,2025-08-13 21:05:00-04:00,ISONE,19739.092,True
2025-08-14 01:10:00+00:00,2025-08-13 21:10:00-04:00,ISONE,19660.408,True
2025-08-14 01:15:00+00:00,2025-08-13 21:15:00-04:00,ISONE,19569.709,True
2025-08-14 01:20:00+00:00,2025-08-13 21:20:00-04:00,ISONE,19449.646,True
2025-08-14 01:25:00+00:00,2025-08-13 21:25:00-04:00,ISONE,19319.469,True
2025-08-14 01:30:00+00:00,2025-08-13 21:30:00-04:00,ISONE,19244.506,True
2025-08-14 01:35:00+00:00,2025-08-13 21:35:00-04:00,ISONE,19159.168,True
2025-08-14 01:40:00+00:00,2025-08-13 21:40:00-04:00,ISONE,19012.244,True
2025-08-14 01:45:00+00:00,2025-08-13 21:45:00-04:00,ISONE,18931.182,True
2025-08-14 01:50:00+00:00,2025-08-13 21:50:00-04:00,ISONE,18812.379,True
2025-08-14 01:55:00+00:00,2025-08-13 21:55:00-04:00,ISONE,18708.436,True
2025-08-14 02:00:00+00:00,2025-08-13 22:00:00-04:00,ISONE,18799.643,True
2025-08-14 02:05:00+00:00,2025-08-13 22:05:00-04:00,ISONE,18693.191,True
2025-08-14 02:10:00+00:00,2025-08-13 22:10:00-04:00,ISONE,18588.746,True
