ts_utc,ts_local,location,load_mw,is_system
2025-08-23 00:00:00+00:00,2025-08-22 20:00:00-04:00,ISONE,15296.833,True
2025-08-23 00:05:00+00:00,2025-08-22 20:05:00-04:00,ISONE,15257.015,True
2025-08-23 00:10:00+00:00,2025-08-22 20:10:00-04:00,ISONE,15229.534,True
2025-08-23 00:15:00+00:00,2025-08-22 20:15:00-04:00,ISONE,15205.665,True
2025-08-23 00:20:00+00:00,2025-08-22 20:20:00-04:00,ISONE,15122.71,True
2025-08-23 00:25:00+00:00,2025-08-22 20:25:00-04:00,ISONE,15080.342,True
2025-08-23 00:30:00+00:00,2025-08-22 20:30:00-04:00,ISONE,15037.038,True
2025-08-23 00:35:00+00:00,2025-08-22 20:35:00-04:00,ISONE,14956.009,True
2025-08-23 00:40:00+00:00,2025-08-22 20:40:00-04:00,ISONE,14941.623,True
2025-08-23 00:45:00+00:00,2025-08-22 20:45:00-04:00,ISONE,14834.357,True
2025-08-23 00:50:00+00:00,2025-08-22 20:50:00-04:00,ISONE,14798.946,True
2025-08-23 00:55:00+00:00,2025-08-22 20:55:00-04:00,ISONE,14691.541,True
2025-08-23 01:00:00+00:00,2025-08-22 21:00:00-04:00,ISONE,14604.937,True
2025-08-23 01:05:00+00:00,2025-08-22 21:05:00-04:00,ISONE,14550.147,True
2025-08-23 01:10:00+00:00,2025-08-22 21:10:00-04:00,ISONE,14491.827,True
2025-08-23 01:15:00+00:00,2025-08-22 21:15:00-04:00,ISONE,14394.9,True
2025-08-23 01:20:00+00:00,2025-08-22 21:20:00-04:00,ISONE,14322.492,True
2025-08-23 01:25:00+00:00,2025-08-22 21:25:00-04:00,ISONE,14287.688,True
2025-08-23 01:30:00+00:00,2025-08-22 21:30:00-04:00,ISONE,14173.573,True
2025-08-23 01:35:00+00:00,2025-08-22 21:35:00-04:00,ISONE,14109.964,True
2025-08-23 01:40:00+00:00,2025-08-22 21:40:00-04:00,ISONE,14039.071,True
2025-08-23 01:45:00+00:00,2025-08-22 21:45:00-04:00,ISONE,13940.09,True
2025-08-23 01:50:00+00:00,2025-08-22 21:50:00-04:00,ISONE,13854.354,True
2025-08-23 01:55:00+00:00,2025-08-22 21:55:00-04:00,ISONE,13796.452,True
2025-08-23 02:00:00+00:00,2025-08-22 22:00:00-04:00,ISONE,13722.651,True
2025-08-23 02:05:00+00:00,2025-08-22 22:05:00-04:00,ISONE,13581.305,True
2025-08-23 02:10:00+00:00,2025-08-22 22:10:00-04:00,ISONE,13519.294,True
2025-08-23 02:15:00+00:00,2025-08-22 22:15:00-04:00,ISONE,13396.819,True
2025-08-23 02:20:00+00:00,2025-08-22 22:20:00-04:00,ISONE,13320.858,True
2025-08-23 02:25:00+00:00,2025-08-22 22:25:00-04:00,ISONE,13263.431,True
2025-08-23 02:30:00+00:00,2025-08-22 22:30:00-04:00,ISONE,13135.984,True
2025-08-23 02:35:00+00:00,2025-08-22 22:35:00-04:00,ISONE,13072.263,True
