ts_utc,ts_local,location,load_mw,is_system
2025-08-08 00:00:00+00:00,2025-08-07 20:00:00-04:00,ISONE,16722.838,True
2025-08-08 00:05:00+00:00,2025-08-07 20:05:00-04:00,ISONE,16745.271,True
2025-08-08 00:10:00+00:00,2025-08-07 20:10:00-04:00,ISONE,16720.631,True
2025-08-08 00:15:00+00:00,2025-08-07 20:15:00-04:00,ISONE,16660.924,True
2025-08-08 00:20:00+00:00,2025-08-07 20:20:00-04:00,ISONE,16652.49,True
2025-08-08 00:25:00+00:00,2025-08-07 20:25:00-04:00,ISONE,16648.59,True
2025-08-08 00:30:00+00:00,2025-08-07 20:30:00-04:00,ISONE,16568.119,True
2025-08-08 00:35:00+00:00,2025-08-07 20:35:00-04:00,ISONE,16518.369,True
2025-08-08 00:40:00+00:00,2025-08-07 20:40:00-04:00,ISONE,16427.822,True
2025-08-08 00:45:00+00:00,2025-08-07 20:45:00-04:00,ISONE,16359.413,True
2025-08-08 00:50:00+00:00,2025-08-07 20:50:00-04:00,ISONE,16325.727,True
2025-08-08 00:55:00+00:00,2025-08-07 20:55:00-04:00,ISONE,16203.255,True
2025-08-08 01:00:00+00:00,2025-08-07 21:00:00-04:00,ISONE,16202.832,True
2025-08-08 01:05:00+00:00,2025-08-07 21:05:00-04:00,ISONE,16115.566,True
2025-08-08 01:10:00+00:00,2025-08-07 21:10:00-04:00,ISONE,16013.037,True
2025-08-08 01:15:00+00:00,2025-08-07 21:15:00-04:00,ISONE,15943.108,True
2025-08-08 01:20:00+00:00,2025-08-07 21:20:00-04:00,ISONE,15854.051,True
2025-08-08 01:25:00+00:00,2025-08-07 21:25:00-04:00,ISONE,15756.219,True
2025-08-08 01:30:00+00:00,2025-08-07 21:30:00-04:00,ISONE,15668.657,True
2025-08-08 01:35:00+00:00,2025-08-07 21:35:00-04:00,ISONE,15557.818,True
2025-08-08 01:40:00+00:00,2025-08-07 21:40:00-04:00,ISONE,15430.609,True
2025-08-08 01:45:00+00:00,2025-08-07 21:45:00-04:00,ISONE,15370.479,True
2025-08-08 01:50:00+00:00,2025-08-07 21:50:00-04:00,ISONE,15271.081,True
