ts_utc,ts_local,location,load_mw,is_system
2025-08-17 00:00:00+00:00,2025-08-16 20:00:00-04:00,ISONE,17738.617,True
2025-08-17 00:05:00+00:00,2025-08-16 20:05:00-04:00,ISONE,17673.428,True
2025-08-17 00:10:00+00:00,2025-08-16 20:10:00-04:00,ISONE,17668.113,True
2025-08-17 00:15:00+00:00,2025-08-16 20:15:00-04:00,ISONE,17674.98,True
2025-08-17 00:20:00+00:00,2025-08-16 20:20:00-04:00,ISONE,17655.701,True
2025-08-17 00:25:00+00:00,2025-08-16 20:25:00-04:00,ISONE,17598.695,True
2025-08-17 00:30:00+00:00,2025-08-16 20:30:00-04:00,ISONE,17521.162,True
2025-08-17 00:35:00+00:00,2025-08-16 20:35:00-04:00,ISONE,17473.857,True
2025-08-17 00:40:00+00:00,2025-08-16 20:40:00-04:00,ISONE,17400.736,True
2025-08-17 00:45:00+00:00,2025-08-16 20:45:00-04:00,ISONE,17313.494,True
2025-08-17 00:50:00+00:00,2025-08-16 20:50:00-04:00,ISONE,17254.426,True
2025-08-17 00:55:00+00:00,2025-08-16 20:55:00-04:00,ISONE,17167.416,True
2025-08-17 01:00:00+00:00,2025-08-16 21:00:00-04:00,ISONE,17015.703,True
2025-08-17 01:05:00+00:00,2025-08-16 21:05:00-04:00,ISONE,16956.09,True
2025-08-17 01:10:00+00:00,2025-08-16 21:10:00-04:00,ISONE,16906.842,True
2025-08-17 01:15:00+00:00,2025-08-16 21:15:00-04:00,ISONE,16829.301,True
2025-08-17 01:20:00+00:00,2025-08-16 21:20:00-04:00,ISONE,16705.76,True
2025-08-17 01:25:00+00:00,2025-08-16 21:25:00-04:00,ISONE,16658.535,True
2025-08-17 01:30:00+00:00,2025-08-16 21:30:00-04:00,ISONE,16605.844,True
2025-08-17 01:35:00+00:00,2025-08-16 21:35:00-04:00,ISONE,16529.863,True
2025-08-17 01:40:00+00:00,2025-08-16 21:40:00-04:00,ISONE,16438.008,True
2025-08-17 01:45:00+00:00,2025-08-16 21:45:00-04:00,ISONE,16402.258,True
2025-08-17 01:50:00+00:00,2025-08-16 21:50:00-04:00,ISONE,16249.947,True
2025-08-17 01:55:00+00:00,2025-08-16 21:55:00-04:00,ISONE,16184.345,True
2025-08-17 02:00:00+00:00,2025-08-16 22:00:00-04:00,ISONE,16067.33,True
2025-08-17 02:05:00+00:00,2025-08-16 22:05:00-04:00,ISONE,15945.035,True
2025-08-17 02:10:00+00:00,2025-08-16 22:10:00-04:00,ISONE,15837.057,True
2025-08-17 02:15:00+00:00,2025-08-16 22:15:00-04:00,ISONE,15780.811,True
2025-08-17 02:20:00+00:00,2025-08-16 22:20:00-04:00,ISONE,15680.647,True
2025-08-17 02:25:00+00:00,2025-08-16 22:25:00-04:00,ISONE,15611.762,True
2025-08-17 02:30:00+00:00,2025-08-16 22:30:00-04:00,ISONE,15476.835,True
2025-08-17 02:35:00+00:00,2025-08-16 22:35:00-04:00,ISONE,15395.538,True
2025-08-17 02:40:00+00:00,2025-08-16 22:40:00-04:00,ISONE,15333.345,True
2025-08-17 02:45:00+00:00,2025-08-16 22:45:00-04:00,ISONE,15218.271,True
2025-08-17 02:50:00+00:00,2025-08-16 22:50:00-04:00,ISONE,15128.361,True
2025-08-17 02:55:00+00:00,2025-08-16 22:55:00-04:00,ISONE,15080.036,True
2025-08-17 03:00:00+00:00,2025-08-16 23:00:00-04:00,ISONE,15171.803,True
2025-08-17 03:05:00+00:00,2025-08-16 23:05:00-04:00,ISONE,15081.801,True
2025-08-17 03:10:00+00:00,2025-08-16 23:10:00-04:00,ISONE,15078.119,True
2025-08-17 03:15:00+00:00,2025-08-16 23:15:00-04:00,ISONE,14944.055,True
2025-08-17 03:20:00+00:00,2025-08-16 23:20:00-04:00,ISONE,14839.477,True
2025-08-17 03:25:00+00:00,2025-08-16 23:25:00-04:00,ISONE,14769.373,True
2025-08-17 03:30:00+00:00,2025-08-16 23:30:00-04:00,ISONE,14713.596,True
2025-08-17 03:35:00+00:00,2025-08-16 23:35:00-04:00,ISONE,14596.128,True
2025-08-17 03:40:00+00:00,2025-08-16 23:40:00-04:00,ISONE,14503.55,True
2025-08-17 03:45:00+00:00,2025-08-16 23:45:00-04:00,ISONE,14429.63,True
2025-08-17 03:50:00+00:00,2025-08-16 23:50:00-04:00,ISONE,14321.926,True
2025-08-17 03:55:00+00:00,2025-08-16 23:55:00-04:00,ISONE,14267.072,True
2025-08-17 04:00:00+00:00,2025-08-17 00:00:00-04:00,ISONE,14215.57,True
2025-08-17 04:05:00+00:00,2025-08-17 00:05:00-04:00,ISONE,14119.544,True
2025-08-17 04:10:00+00:00,2025-08-17 00:10:00-04:00,ISONE,14091.404,True
2025-08-17 04:15:00+00:00,2025-08-17 00:15:00-04:00,ISONE,14007.944,True
2025-08-17 04:20:00+00:00,2025-08-17 00:20:00-04:00,ISONE,13936.343,True
2025-08-17 04:25:00+00:00,2025-08-17 00:25:00-04:00,ISONE,13893.313,True
2025-08-17 04:30:00+00:00,2025-08-17 00:30:00-04:00,ISONE,13820.753,True
2025-08-17 04:35:00+00:00,2025-08-17 00:35:00-04:00,ISONE,13818.37,True
2025-08-17 04:40:00+00:00,2025-08-17 00:40:00-04:00,ISONE,13673.085,True
2025-08-17 04:45:00+00:00,2025-08-17 00:45:00-04:00,ISONE,13621.569,True
2025-08-17 04:50:00+00:00,2025-08-17 00:50:00-04:00,ISONE,13542.168,True
2025-08-17 04:55:00+00:00,2025-08-17 00:55:00-04:00,ISONE,13482.487,True
2025-08-17 05:00:00+00:00,2025-08-17 01:00:00-04:00,ISONE,13448.22,True
2025-08-17 05:05:00+00:00,2025-08-17 01:05:00-04:00,ISONE,13404.858,True
2025-08-17 05:10:00+00:00,2025-08-17 01:10:00-04:00,ISONE,13359.058,True
2025-08-17 05:15:00+00:00,2025-08-17 01:15:00-04:00,ISONE,13311.425,True
2025-08-17 05:20:00+00:00,2025-08-17 01:20:00-04:00,ISONE,13256.881,True
2025-08-17 05:25:00+00:00,2025-08-17 01:25:00-04:00,ISONE,13197.188,True
2025-08-17 05:30:00+00:00,2025-08-17 01:30:00-04:00,ISONE,13155.146,True
2025-08-17 05:35:00+00:00,2025-08-17 01:35:00-04:00,ISONE,13090.449,True
2025-08-17 05:40:00+00:00,2025-08-17 01:40:00-04:00,ISONE,13047.901,True
2025-08-17 05:45:00+00:00,2025-08-17 01:45:00-04:00,ISONE,13031.491,True
2025-08-17 05:50:00+00:00,2025-08-17 01:50:00-04:00,ISONE,12962.301,True
2025-08-17 05:55:00+00:00,2025-08-17 01:55:00-04:00,ISONE,12943.125,True
2025-08-17 06:00:00+00:00,2025-08-17 02:00:00-04:00,ISONE,12926.811,True
2025-08-17 06:05:00+00:00,2025-08-17 02:05:00-04:00,ISONE,13173.226,True
2025-08-17 06:10:00+00:00,2025-08-17 02:10:00-04:00,ISONE,13184.671,True
2025-08-17 06:15:00+00:00,2025-08-17 02:15:00-04:00,ISONE,13154.222,True
2025-08-17 06:20:00+00:00,2025-08-17 02:20:00-04:00,ISONE,13306.113,True
2025-08-17 06:25:00+00:00,2025-08-17 02:25:00-04:00,ISONE,13280.656,True
2025-08-17 06:30:00+00:00,2025-08-17 02:30:00-04:00,ISONE,13265.435,True
2025-08-17 06:35:00+00:00,2025-08-17 02:35:00-04:00,ISONE,13241.673,True
2025-08-17 06:40:00+00:00,2025-08-17 02:40:00-04:00,ISONE,13209.757,True
2025-08-17 06:45:00+00:00,2025-08-17 02:45:00-04:00,ISONE,13172.283,True
2025-08-17 06:50:00+00:00,2025-08-17 02:50:00-04:00,ISONE,13126.422,True
2025-08-17 06:55:00+00:00,2025-08-17 02:55:00-04:00,ISONE,13118.903,True
2025-08-17 07:00:00+00:00,2025-08-17 03:00:00-04:00,ISONE,13099.845,True
2025-08-17 07:05:00+00:00,2025-08-17 03:05:00-04:00,ISONE,13091.235,True
2025-08-17 07:10:00+00:00,2025-08-17 03:10:00-04:00,ISONE,13060.774,True
2025-08-17 07:15:00+00:00,2025-08-17 03:15:00-04:00,ISONE,13060.6,True
2025-08-17 07:20:00+00:00,2025-08-17 03:20:00-04:00,ISONE,13013.884,True
2025-08-17 07:25:00+00:00,2025-08-17 03:25:00-04:00,ISONE,13003.449,True
2025-08-17 07:30:00+00:00,2025-08-17 03:30:00-04:00,ISONE,12975.608,True
2025-08-17 07:35:00+00:00,2025-08-17 03:35:00-04:00,ISONE,12950.965,True
2025-08-17 07:40:00+00:00,2025-08-17 03:40:00-04:00,ISONE,12938.729,True
2025-08-17 07:45:00+00:00,2025-08-17 03:45:00-04:00,ISONE,12926.033,True
2025-08-17 07:50:00+00:00,2025-08-17 03:50:00-04:00,ISONE,12916.045,True
2025-08-17 07:55:00+00:00,2025-08-17 03:55:00-04:00,ISONE,12897.302,True
2025-08-17 08:00:00+00:00,2025-08-17 04:00:00-04:00,ISONE,12910.042,True
2025-08-17 08:05:00+00:00,2025-08-17 04:05:00-04:00,ISONE,12918.296,True
2025-08-17 08:10:00+00:00,2025-08-17 04:10:00-04:00,ISONE,12911.754,True
2025-08-17 08:15:00+00:00,2025-08-17 04:15:00-04:00,ISONE,12893.516,True
2025-08-17 08:20:00+00:00,2025-08-17 04:20:00-04:00,ISONE,12871.656,True
2025-08-17 08:25:00+00:00,2025-08-17 04:25:00-04:00,ISONE,12857.879,True
2025-08-17 08:30:00+00:00,2025-08-17 04:30:00-04:00,ISONE,12849.988,True
2025-08-17 08:35:00+00:00,2025-08-17 04:35:00-04:00,ISONE,12830.873,True
2025-08-17 08:40:00+00:00,2025-08-17 04:40:00-04:00,ISONE,12826.243,True
2025-08-17 08:45:00+00:00,2025-08-17 04:45:00-04:00,ISONE,12824.188,True
