ts_utc,ts_local,location,load_mw,is_system
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,ISONE,18176.453,True
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,ISONE,18080.586,True
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,ISONE,18052.277,True
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,ISONE,18070.574,True
2025-08-16 00:20:00+00:00,2025-08-15 20:20:00-04:00,ISONE,17954.156,True
2025-08-16 00:25:00+00:00,2025-08-15 20:25:00-04:00,ISONE,17844.676,True
2025-08-16 00:30:00+00:00,2025-08-15 20:30:00-04:00,ISONE,17805.047,True
2025-08-16 00:35:00+00:00,2025-08-15 20:35:00-04:00,ISONE,17790.547,True
2025-08-16 00:40:00+00:00,2025-08-15 20:40:00-04:00,ISONE,17671.119,True
2025-08-16 00:45:00+00:00,2025-08-15 20:45:00-04:00,ISONE,17584.797,True
2025-08-16 00:50:00+00:00,2025-08-15 20:50:00-04:00,ISONE,17497.432,True
2025-08-16 00:55:00+00:00,2025-08-15 20:55:00-04:00,ISONE,17462.877,True
2025-08-16 01:00:00+00:00,2025-08-15 21:00:00-04:00,ISONE,17326.648,True
2025-08-16 01:05:00+00:00,2025-08-15 21:05:00-04:00,ISONE,17197.236,True
2025-08-16 01:10:00+00:00,2025-08-15 21:10:00-04:00,ISONE,17106.104,True
2025-08-16 01:15:00+00:00,2025-08-15 21:15:00-04:00,ISONE,16998.316,True
2025-08-16 01:20:00+00:00,2025-08-15 21:20:00-04:00,ISONE,16946.305,True
2025-08-16 01:25:00+00:00,2025-08-15 21:25:00-04:00,ISONE,16833.258,True
2025-08-16 01:30:00+00:00,2025-08-15 21:30:00-04:00,ISONE,16752.391,True
2025-08-16 01:35:00+00:00,2025-08-15 21:35:00-04:00,ISONE,16647.955,True
2025-08-16 01:40:00+00:00,2025-08-15 21:40:00-04:00,ISONE,16559.088,True
2025-08-16 01:45:00+00:00,2025-08-15 21:45:00-04:00,ISONE,16446.553,True
2025-08-16 01:50:00+00:00,2025-08-15 21:50:00-04:00,ISONE,16320.735,True
2025-08-16 01:55:00+00:00,2025-08-15 21:55:00-04:00,ISONE,16239.865,True
2025-08-16 02:00:00+00:00,2025-08-15 22:00:00-04:00,ISONE,16117.077,True
2025-08-16 02:05:00+00:00,2025-08-15 22:05:00-04:00,ISONE,15932.412,True
2025-08-16 02:10:00+00:00,2025-08-15 22:10:00-04:00,ISONE,15850.679,True
2025-08-16 02:15:00+00:00,2025-08-15 22:15:00-04:00,ISONE,15728.183,True
2025-08-16 02:20:00+00:00,2025-08-15 22:20:00-04:00,ISONE,15692.149,True
2025-08-16 02:25:00+00:00,2025-08-15 22:25:00-04:00,ISONE,15552.349,True
2025-08-16 02:30:00+00:00,2025-08-15 22:30:00-04:00,ISONE,15450.182,True
2025-08-16 02:35:00+00:00,2025-08-15 22:35:00-04:00,ISONE,15355.043,True
2025-08-16 02:40:00+00:00,2025-08-15 22:40:00-04:00,ISONE,15207.414,True
2025-08-16 02:45:00+00:00,2025-08-15 22:45:00-04:00,ISONE,15091.746,True
2025-08-16 02:50:00+00:00,2025-08-15 22:50:00-04:00,ISONE,15012.78,True
2025-08-16 02:55:00+00:00,2025-08-15 22:55:00-04:00,ISONE,14889.69,True
2025-08-16 03:00:00+00:00,2025-08-15 23:00:00-04:00,ISONE,14807.174,True
2025-08-16 03:05:00+00:00,2025-08-15 23:05:00-04:00,ISONE,14829.048,True
2025-08-16 03:10:00+00:00,2025-08-15 23:10:00-04:00,ISONE,14813.317,True
2025-08-16 03:15:00+00:00,2025-08-15 23:15:00-04:00,ISONE,14686.591,True
2025-08-16 03:20:00+00:00,2025-08-15 23:20:00-04:00,ISONE,14605.329,True
2025-08-16 03:25:00+00:00,2025-08-15 23:25:00-04:00,ISONE,14549.212,True
2025-08-16 03:30:00+00:00,2025-08-15 23:30:00-04:00,ISONE,14439.974,True
2025-08-16 03:35:00+00:00,2025-08-15 23:35:00-04:00,ISONE,14330.067,True
2025-08-16 03:40:00+00:00,2025-08-15 23:40:00-04:00,ISONE,14231.946,True
2025-08-16 03:45:00+00:00,2025-08-15 23:45:00-04:00,ISONE,14124.911,True
2025-08-16 03:50:00+00:00,2025-08-15 23:50:00-04:00,ISONE,14000.309,True
2025-08-16 03:55:00+00:00,2025-08-15 23:55:00-04:00,ISONE,13902.382,True
2025-08-16 04:00:00+00:00,2025-08-16 00:00:00-04:00,ISONE,13817.422,True
2025-08-16 04:05:00+00:00,2025-08-16 00:05:00-04:00,ISONE,13733.155,True
2025-08-16 04:10:00+00:00,2025-08-16 00:10:00-04:00,ISONE,13647.298,True
2025-08-16 04:15:00+00:00,2025-08-16 00:15:00-04:00,ISONE,13614.104,True
2025-08-16 04:20:00+00:00,2025-08-16 00:20:00-04:00,ISONE,13485.529,True
2025-08-16 04:25:00+00:00,2025-08-16 00:25:00-04:00,ISONE,13456.249,True
2025-08-16 04:30:00+00:00,2025-08-16 00:30:00-04:00,ISONE,13377.994,True
2025-08-16 04:35:00+00:00,2025-08-16 00:35:00-04:00,ISONE,13317.13,True
2025-08-16 04:40:00+00:00,2025-08-16 00:40:00-04:00,ISONE,13247.937,True
2025-08-16 04:45:00+00:00,2025-08-16 00:45:00-04:00,ISONE,13172.936,True
2025-08-16 04:50:00+00:00,2025-08-16 00:50:00-04:00,ISONE,13081.395,True
2025-08-16 04:55:00+00:00,2025-08-16 00:55:00-04:00,ISONE,13000.064,True
2025-08-16 05:00:00+00:00,2025-08-16 01:00:00-04:00,ISONE,12687.256,True
2025-08-16 05:05:00+00:00,2025-08-16 01:05:00-04:00,ISONE,12651.361,True
2025-08-16 05:10:00+00:00,2025-08-16 01:10:00-04:00,ISONE,12603.142,True
2025-08-16 05:15:00+00:00,2025-08-16 01:15:00-04:00,ISONE,12555.705,True
2025-08-16 05:20:00+00:00,2025-08-16 01:20:00-04:00,ISONE,12496.727,True
2025-08-16 05:25:00+00:00,2025-08-16 01:25:00-04:00,ISONE,12433.174,True
2025-08-16 05:30:00+00:00,2025-08-16 01:30:00-04:00,ISONE,12392.91,True
2025-08-16 05:35:00+00:00,2025-08-16 01:35:00-04:00,ISONE,12569.563,True
2025-08-16 05:40:00+00:00,2025-08-16 01:40:00-04:00,ISONE,12541.725,True
2025-08-16 05:45:00+00:00,2025-08-16 01:45:00-04:00,ISONE,12494.835,True
2025-08-16 05:50:00+00:00,2025-08-16 01:50:00-04:00,ISONE,12476.985,True
2025-08-16 05:55:00+00:00,2025-08-16 01:55:00-04:00,ISONE,12457.843,True
2025-08-16 06:00:00+00:00,2025-08-16 02:00:00-04:00,ISONE,12417.007,True
2025-08-16 06:05:00+00:00,2025-08-16 02:05:00-04:00,ISONE,12401.449,True
2025-08-16 06:10:00+00:00,2025-08-16 02:10:00-04:00,ISONE,12532.08,True
2025-08-16 06:15:00+00:00,2025-08-16 02:15:00-04:00,ISONE,12513.034,True
2025-08-16 06:20:00+00:00,2025-08-16 02:20:00-04:00,ISONE,12472.331,True
2025-08-16 06:25:00+00:00,2025-08-16 02:25:00-04:00,ISONE,12438.931,True
2025-08-16 06:30:00+00:00,2025-08-16 02:30:00-04:00,ISONE,12365.109,True
2025-08-16 06:35:00+00:00,2025-08-16 02:35:00-04:00,ISONE,12356.479,True
2025-08-16 06:40:00+00:00,2025-08-16 02:40:00-04:00,ISONE,12349.824,True
2025-08-16 06:45:00+00:00,2025-08-16 02:45:00-04:00,ISONE,12299.687,True
2025-08-16 06:50:00+00:00,2025-08-16 02:50:00-04:00,ISONE,12255.041,True
2025-08-16 06:55:00+00:00,2025-08-16 02:55:00-04:00,ISONE,12222.7,True
2025-08-16 07:00:00+00:00,2025-08-16 03:00:00-04:00,ISONE,12228.896,True
2025-08-16 07:05:00+00:00,2025-08-16 03:05:00-04:00,ISONE,12202.445,True
2025-08-16 07:10:00+00:00,2025-08-16 03:10:00-04:00,ISONE,12164.33,True
2025-08-16 07:15:00+00:00,2025-08-16 03:15:00-04:00,ISONE,12152.903,True
2025-08-16 07:20:00+00:00,2025-08-16 03:20:00-04:00,ISONE,12110.994,True
2025-08-16 07:25:00+00:00,2025-08-16 03:25:00-04:00,ISONE,12053.814,True
2025-08-16 07:30:00+00:00,2025-08-16 03:30:00-04:00,ISONE,12057.594,True
2025-08-16 07:35:00+00:00,2025-08-16 03:35:00-04:00,ISONE,12056.879,True
2025-08-16 07:40:00+00:00,2025-08-16 03:40:00-04:00,ISONE,12034.618,True
2025-08-16 07:45:00+00:00,2025-08-16 03:45:00-04:00,ISONE,11993.201,True
2025-08-16 07:50:00+00:00,2025-08-16 03:50:00-04:00,ISONE,12005.738,True
2025-08-16 07:55:00+00:00,2025-08-16 03:55:00-04:00,ISONE,12003.269,True
2025-08-16 08:00:00+00:00,2025-08-16 04:00:00-04:00,ISONE,11978.188,True
2025-08-16 08:05:00+00:00,2025-08-16 04:05:00-04:00,ISONE,11986.322,True
2025-08-16 08:10:00+00:00,2025-08-16 04:10:00-04:00,ISONE,11991.923,True
2025-08-16 08:15:00+00:00,2025-08-16 04:15:00-04:00,ISONE,11973.284,True
