ts_utc,ts_local,location,load_mw,is_system
2025-08-04 00:00:00+00:00,2025-08-03 20:00:00-04:00,ISONE,16237.922,True
2025-08-04 00:05:00+00:00,2025-08-03 20:05:00-04:00,ISONE,16204.604,True
2025-08-04 00:10:00+00:00,2025-08-03 20:10:00-04:00,ISONE,16211.617,True
2025-08-04 00:15:00+00:00,2025-08-03 20:15:00-04:00,ISONE,16191.758,True
2025-08-04 00:20:00+00:00,2025-08-03 20:20:00-04:00,ISONE,16175.169,True
2025-08-04 00:25:00+00:00,2025-08-03 20:25:00-04:00,ISONE,16172.255,True
2025-08-04 00:30:00+00:00,2025-08-03 20:30:00-04:00,ISONE,16107.352,True
2025-08-04 00:35:00+00:00,2025-08-03 20:35:00-04:00,ISONE,16077.528,True
2025-08-04 00:40:00+00:00,2025-08-03 20:40:00-04:00,ISONE,16016.308,True
2025-08-04 00:45:00+00:00,2025-08-03 20:45:00-04:00,ISONE,16032.692,True
2025-08-04 00:50:00+00:00,2025-08-03 20:50:00-04:00,ISONE,16022.539,True
2025-08-04 00:55:00+00:00,2025-08-03 20:55:00-04:00,ISONE,15894.01,True
2025-08-04 01:00:00+00:00,2025-08-03 21:00:00-04:00,ISONE,15841.486,True
2025-08-04 01:05:00+00:00,2025-08-03 21:05:00-04:00,ISONE,15726.723,True
2025-08-04 01:10:00+00:00,2025-08-03 21:10:00-04:00,ISONE,15669.111,True
2025-08-04 01:15:00+00:00,2025-08-03 21:15:00-04:00,ISONE,15535.58,True
2025-08-04 01:20:00+00:00,2025-08-03 21:20:00-04:00,ISONE,15444.664,True
2025-08-04 01:25:00+00:00,2025-08-03 21:25:00-04:00,ISONE,15343.216,True
2025-08-04 01:30:00+00:00,2025-08-03 21:30:00-04:00,ISONE,15204.854,True
2025-08-04 01:35:00+00:00,2025-08-03 21:35:00-04:00,ISONE,15135.282,True
2025-08-04 01:40:00+00:00,2025-08-03 21:40:00-04:00,ISONE,15055.093,True
2025-08-04 01:45:00+00:00,2025-08-03 21:45:00-04:00,ISONE,14944.652,True
2025-08-04 01:50:00+00:00,2025-08-03 21:50:00-04:00,ISONE,14833.006,True
2025-08-04 01:55:00+00:00,2025-08-03 21:55:00-04:00,ISONE,14797.041,True
2025-08-04 02:00:00+00:00,2025-08-03 22:00:00-04:00,ISONE,14646.582,True
2025-08-04 02:05:00+00:00,2025-08-03 22:05:00-04:00,ISONE,14517.991,True
2025-08-04 02:10:00+00:00,2025-08-03 22:10:00-04:00,ISONE,14382.331,True
2025-08-04 02:15:00+00:00,2025-08-03 22:15:00-04:00,ISONE,14311.098,True
2025-08-04 02:20:00+00:00,2025-08-03 22:20:00-04:00,ISONE,14193.976,True
2025-08-04 02:25:00+00:00,2025-08-03 22:25:00-04:00,ISONE,14125.738,True
2025-08-04 02:30:00+00:00,2025-08-03 22:30:00-04:00,ISONE,14011.465,True
