ts_utc,ts_local,location,load_mw,is_system
2025-07-31 00:00:00+00:00,2025-07-30 20:00:00-04:00,ISONE,22987.533,True
2025-07-31 00:05:00+00:00,2025-07-30 20:05:00-04:00,ISONE,22976.154,True
2025-07-31 00:10:00+00:00,2025-07-30 20:10:00-04:00,ISONE,22923.775,True
2025-07-31 00:15:00+00:00,2025-07-30 20:15:00-04:00,ISONE,22935.281,True
2025-07-31 00:20:00+00:00,2025-07-30 20:20:00-04:00,ISONE,22819.945,True
2025-07-31 00:25:00+00:00,2025-07-30 20:25:00-04:00,ISONE,22749.145,True
2025-07-31 00:30:00+00:00,2025-07-30 20:30:00-04:00,ISONE,22713.455,True
2025-07-31 00:35:00+00:00,2025-07-30 20:35:00-04:00,ISONE,22646.795,True
2025-07-31 00:40:00+00:00,2025-07-30 20:40:00-04:00,ISONE,22611.684,True
2025-07-31 00:45:00+00:00,2025-07-30 20:45:00-04:00,ISONE,22460.678,True
2025-07-31 00:50:00+00:00,2025-07-30 20:50:00-04:00,ISONE,22377.711,True
2025-07-31 00:55:00+00:00,2025-07-30 20:55:00-04:00,ISONE,22283.787,True
2025-07-31 01:00:00+00:00,2025-07-30 21:00:00-04:00,ISONE,22181.357,True
2025-07-31 01:05:00+00:00,2025-07-30 21:05:00-04:00,ISONE,22052.152,True
2025-07-31 01:10:00+00:00,2025-07-30 21:10:00-04:00,ISONE,21883.094,True
2025-07-31 01:15:00+00:00,2025-07-30 21:15:00-04:00,ISONE,21792.857,True
2025-07-31 01:20:00+00:00,2025-07-30 21:20:00-04:00,ISONE,21637.17,True
2025-07-31 01:25:00+00:00,2025-07-30 21:25:00-04:00,ISONE,21560.15,True
2025-07-31 01:30:00+00:00,2025-07-30 21:30:00-04:00,ISONE,21451.672,True
2025-07-31 01:35:00+00:00,2025-07-30 21:35:00-04:00,ISONE,21356.963,True
2025-07-31 01:40:00+00:00,2025-07-30 21:40:00-04:00,ISONE,21219.918,True
2025-07-31 01:45:00+00:00,2025-07-30 21:45:00-04:00,ISONE,21043.135,True
2025-07-31 01:50:00+00:00,2025-07-30 21:50:00-04:00,ISONE,20895.887,True
2025-07-31 01:55:00+00:00,2025-07-30 21:55:00-04:00,ISONE,20750.465,True
2025-07-31 02:00:00+00:00,2025-07-30 22:00:00-04:00,ISONE,20566.541,True
2025-07-31 02:05:00+00:00,2025-07-30 22:05:00-04:00,ISONE,20339.82,True
2025-07-31 02:10:00+00:00,2025-07-30 22:10:00-04:00,ISONE,20239.068,True
2025-07-31 02:15:00+00:00,2025-07-30 22:15:00-04:00,ISONE,20118.756,True
2025-07-31 02:20:00+00:00,2025-07-30 22:20:00-04:00,ISONE,19975.99,True
2025-07-31 02:25:00+00:00,2025-07-30 22:25:00-04:00,ISONE,19839.809,True
2025-07-31 02:30:00+00:00,2025-07-30 22:30:00-04:00,ISONE,19678.711,True
2025-07-31 02:35:00+00:00,2025-07-30 22:35:00-04:00,ISONE,19567.182,True
2025-07-31 02:40:00+00:00,2025-07-30 22:40:00-04:00,ISONE,19406.217,True
2025-07-31 02:45:00+00:00,2025-07-30 22:45:00-04:00,ISONE,19255.963,True
2025-07-31 02:50:00+00:00,2025-07-30 22:50:00-04:00,ISONE,19073.727,True
2025-07-31 02:55:00+00:00,2025-07-30 22:55:00-04:00,ISONE,18937.754,True
2025-07-31 03:00:00+00:00,2025-07-30 23:00:00-04:00,ISONE,18809.473,True
2025-07-31 03:05:00+00:00,2025-07-30 23:05:00-04:00,ISONE,18647.26,True
2025-07-31 03:10:00+00:00,2025-07-30 23:10:00-04:00,ISONE,18525.9,True
2025-07-31 03:15:00+00:00,2025-07-30 23:15:00-04:00,ISONE,18412.719,True
2025-07-31 03:20:00+00:00,2025-07-30 23:20:00-04:00,ISONE,18281.15,True
2025-07-31 03:25:00+00:00,2025-07-30 23:25:00-04:00,ISONE,18145.033,True
2025-07-31 03:30:00+00:00,2025-07-30 23:30:00-04:00,ISONE,18015.299,True
2025-07-31 03:35:00+00:00,2025-07-30 23:35:00-04:00,ISONE,17895.016,True
2025-07-31 03:40:00+00:00,2025-07-30 23:40:00-04:00,ISONE,17780.588,True
2025-07-31 03:45:00+00:00,2025-07-30 23:45:00-04:00,ISONE,17667.891,True
2025-07-31 03:50:00+00:00,2025-07-30 23:50:00-04:00,ISONE,17522.135,True
2025-07-31 03:55:00+00:00,2025-07-30 23:55:00-04:00,ISONE,17417.143,True
2025-07-31 04:00:00+00:00,2025-07-31 00:00:00-04:00,ISONE,17350.168,True
2025-07-31 04:05:00+00:00,2025-07-31 00:05:00-04:00,ISONE,17218.738,True
2025-07-31 04:10:00+00:00,2025-07-31 00:10:00-04:00,ISONE,17115.566,True
2025-07-31 04:15:00+00:00,2025-07-31 00:15:00-04:00,ISONE,16999.918,True
2025-07-31 04:20:00+00:00,2025-07-31 00:20:00-04:00,ISONE,16945.699,True
2025-07-31 04:25:00+00:00,2025-07-31 00:25:00-04:00,ISONE,16837.064,True
2025-07-31 04:30:00+00:00,2025-07-31 00:30:00-04:00,ISONE,16747.518,True
2025-07-31 04:35:00+00:00,2025-07-31 00:35:00-04:00,ISONE,16620.875,True
2025-07-31 04:40:00+00:00,2025-07-31 00:40:00-04:00,ISONE,16584.363,True
2025-07-31 04:45:00+00:00,2025-07-31 00:45:00-04:00,ISONE,16462.746,True
2025-07-31 04:50:00+00:00,2025-07-31 00:50:00-04:00,ISONE,16425.014,True
2025-07-31 04:55:00+00:00,2025-07-31 00:55:00-04:00,ISONE,16344.647,True
2025-07-31 05:00:00+00:00,2025-07-31 01:00:00-04:00,ISONE,16214.016,True
2025-07-31 05:05:00+00:00,2025-07-31 01:05:00-04:00,ISONE,16134.523,True
2025-07-31 05:10:00+00:00,2025-07-31 01:10:00-04:00,ISONE,16066.889,True
2025-07-31 05:15:00+00:00,2025-07-31 01:15:00-04:00,ISONE,16025.373,True
2025-07-31 05:20:00+00:00,2025-07-31 01:20:00-04:00,ISONE,15986.363,True
2025-07-31 05:25:00+00:00,2025-07-31 01:25:00-04:00,ISONE,15879.868,True
2025-07-31 05:30:00+00:00,2025-07-31 01:30:00-04:00,ISONE,15825.311,True
2025-07-31 05:35:00+00:00,2025-07-31 01:35:00-04:00,ISONE,15714.582,True
2025-07-31 05:40:00+00:00,2025-07-31 01:40:00-04:00,ISONE,15669.053,True
2025-07-31 05:45:00+00:00,2025-07-31 01:45:00-04:00,ISONE,15585.417,True
2025-07-31 05:50:00+00:00,2025-07-31 01:50:00-04:00,ISONE,15503.309,True
2025-07-31 05:55:00+00:00,2025-07-31 01:55:00-04:00,ISONE,15484.247,True
2025-07-31 06:00:00+00:00,2025-07-31 02:00:00-04:00,ISONE,15648.326,True
2025-07-31 06:05:00+00:00,2025-07-31 02:05:00-04:00,ISONE,15666.28,True
2025-07-31 06:10:00+00:00,2025-07-31 02:10:00-04:00,ISONE,15544.641,True
2025-07-31 06:15:00+00:00,2025-07-31 02:15:00-04:00,ISONE,15516.938,True
2025-07-31 06:20:00+00:00,2025-07-31 02:20:00-04:00,ISONE,15468.532,True
2025-07-31 06:25:00+00:00,2025-07-31 02:25:00-04:00,ISONE,15403.279,True
2025-07-31 06:30:00+00:00,2025-07-31 02:30:00-04:00,ISONE,15367.531,True
2025-07-31 06:35:00+00:00,2025-07-31 02:35:00-04:00,ISONE,15343.504,True
2025-07-31 06:40:00+00:00,2025-07-31 02:40:00-04:00,ISONE,15315.896,True
2025-07-31 06:45:00+00:00,2025-07-31 02:45:00-04:00,ISONE,15251.567,True
2025-07-31 06:50:00+00:00,2025-07-31 02:50:00-04:00,ISONE,15225.845,True
2025-07-31 06:55:00+00:00,2025-07-31 02:55:00-04:00,ISONE,15202.196,True
2025-07-31 07:00:00+00:00,2025-07-31 03:00:00-04:00,ISONE,15170.126,True
2025-07-31 07:05:00+00:00,2025-07-31 03:05:00-04:00,ISONE,15157.331,True
2025-07-31 07:10:00+00:00,2025-07-31 03:10:00-04:00,ISONE,15319.194,True
2025-07-31 07:15:00+00:00,2025-07-31 03:15:00-04:00,ISONE,15294.484,True
2025-07-31 07:20:00+00:00,2025-07-31 03:20:00-04:00,ISONE,15277.192,True
2025-07-31 07:25:00+00:00,2025-07-31 03:25:00-04:00,ISONE,15248.308,True
