ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4008,NEMASSBOST,3269.801
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4007,WCMASS,2287.716
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4006,SEMASS,2079.359
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4005,RHODEISLAND,1219.274
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4001,MAINE,1668.739
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4003,VERMONT,715.247
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4004,CONNECTICUT,4499.113
2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-04:00,4002,NEWHAMPSHIRE,1580.646
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4002,NEWHAMPSHIRE,1563.244
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4003,VERMONT,669.898
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4004,CONNECTICUT,4471.848
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4005,RHODEISLAND,1221.401
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4006,SEMASS,2076.876
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4007,WCMASS,2275.066
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4008,NEMASSBOST,3259.776
2025-08-06 00:05:00+00:00,2025-08-05 20:05:00-04:00,4001,MAINE,1653.408
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4008,NEMASSBOST,3260.897
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4007,WCMASS,2280.393
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4006,SEMASS,2076.748
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4003,VERMONT,669.339
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4004,CONNECTICUT,4475.799
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4002,NEWHAMPSHIRE,1560.719
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4001,MAINE,1656.046
2025-08-06 00:10:00+00:00,2025-08-05 20:10:00-04:00,4005,RHODEISLAND,1221.645
