ts_utc,ts_local,location,load_mw,is_system
2025-08-28 00:00:00+00:00,2025-08-27 20:00:00-04:00,ISONE,14857.628,True
2025-08-28 00:05:00+00:00,2025-08-27 20:05:00-04:00,ISONE,14810.417,True
2025-08-28 00:10:00+00:00,2025-08-27 20:10:00-04:00,ISONE,14761.626,True
2025-08-28 00:15:00+00:00,2025-08-27 20:15:00-04:00,ISONE,14717.056,True
2025-08-28 00:20:00+00:00,2025-08-27 20:20:00-04:00,ISONE,14641.718,True
2025-08-28 00:25:00+00:00,2025-08-27 20:25:00-04:00,ISONE,14604.729,True
2025-08-28 00:30:00+00:00,2025-08-27 20:30:00-04:00,ISONE,14556.0,True
2025-08-28 00:35:00+00:00,2025-08-27 20:35:00-04:00,ISONE,14466.511,True
2025-08-28 00:40:00+00:00,2025-08-27 20:40:00-04:00,ISONE,14371.164,True
2025-08-28 00:45:00+00:00,2025-08-27 20:45:00-04:00,ISONE,14300.037,True
2025-08-28 00:50:00+00:00,2025-08-27 20:50:00-04:00,ISONE,14251.899,True
2025-08-28 00:55:00+00:00,2025-08-27 20:55:00-04:00,ISONE,14175.302,True
2025-08-28 01:00:00+00:00,2025-08-27 21:00:00-04:00,ISONE,14076.92,True
2025-08-28 01:05:00+00:00,2025-08-27 21:05:00-04:00,ISONE,14011.69,True
2025-08-28 01:10:00+00:00,2025-08-27 21:10:00-04:00,ISONE,13938.348,True
2025-08-28 01:15:00+00:00,2025-08-27 21:15:00-04:00,ISONE,13848.407,True
2025-08-28 01:20:00+00:00,2025-08-27 21:20:00-04:00,ISONE,13766.746,True
2025-08-28 01:25:00+00:00,2025-08-27 21:25:00-04:00,ISONE,13680.605,True
2025-08-28 01:30:00+00:00,2025-08-27 21:30:00-04:00,ISONE,13602.515,True
2025-08-28 01:35:00+00:00,2025-08-27 21:35:00-04:00,ISONE,13509.719,True
2025-08-28 01:40:00+00:00,2025-08-27 21:40:00-04:00,ISONE,13387.197,True
2025-08-28 01:45:00+00:00,2025-08-27 21:45:00-04:00,ISONE,13342.979,True
2025-08-28 01:50:00+00:00,2025-08-27 21:50:00-04:00,ISONE,13243.571,True
2025-08-28 01:55:00+00:00,2025-08-27 21:55:00-04:00,ISONE,13101.018,True
2025-08-28 02:00:00+00:00,2025-08-27 22:00:00-04:00,ISONE,12992.604,True
2025-08-28 02:05:00+00:00,2025-08-27 22:05:00-04:00,ISONE,12860.563,True
2025-08-28 02:10:00+00:00,2025-08-27 22:10:00-04:00,ISONE,12780.989,True
2025-08-28 02:15:00+00:00,2025-08-27 22:15:00-04:00,ISONE,12707.093,True
2025-08-28 02:20:00+00:00,2025-08-27 22:20:00-04:00,ISONE,12611.59,True
2025-08-28 02:25:00+00:00,2025-08-27 22:25:00-04:00,ISONE,12505.688,True
2025-08-28 02:30:00+00:00,2025-08-27 22:30:00-04:00,ISONE,12403.613,True
2025-08-28 02:35:00+00:00,2025-08-27 22:35:00-04:00,ISONE,12339.585,True
2025-08-28 02:40:00+00:00,2025-08-27 22:40:00-04:00,ISONE,12202.719,True
2025-08-28 02:45:00+00:00,2025-08-27 22:45:00-04:00,ISONE,12118.372,True
2025-08-28 02:50:00+00:00,2025-08-27 22:50:00-04:00,ISONE,11990.45,True
2025-08-28 02:55:00+00:00,2025-08-27 22:55:00-04:00,ISONE,11914.379,True
2025-08-28 03:00:00+00:00,2025-08-27 23:00:00-04:00,ISONE,11827.744,True
2025-08-28 03:05:00+00:00,2025-08-27 23:05:00-04:00,ISONE,11707.502,True
2025-08-28 03:10:00+00:00,2025-08-27 23:10:00-04:00,ISONE,11604.344,True
2025-08-28 03:15:00+00:00,2025-08-27 23:15:00-04:00,ISONE,11539.1,True
2025-08-28 03:20:00+00:00,2025-08-27 23:20:00-04:00,ISONE,11498.758,True
2025-08-28 03:25:00+00:00,2025-08-27 23:25:00-04:00,ISONE,11384.585,True
2025-08-28 03:30:00+00:00,2025-08-27 23:30:00-04:00,ISONE,11309.191,True
2025-08-28 03:35:00+00:00,2025-08-27 23:35:00-04:00,ISONE,11265.921,True
2025-08-28 03:40:00+00:00,2025-08-27 23:40:00-04:00,ISONE,11169.195,True
2025-08-28 03:45:00+00:00,2025-08-27 23:45:00-04:00,ISONE,11055.775,True
2025-08-28 03:50:00+00:00,2025-08-27 23:50:00-04:00,ISONE,11040.498,True
2025-08-28 03:55:00+00:00,2025-08-27 23:55:00-04:00,ISONE,10968.041,True
2025-08-28 04:00:00+00:00,2025-08-28 00:00:00-04:00,ISONE,11162.209,True
2025-08-28 04:05:00+00:00,2025-08-28 00:05:00-04:00,ISONE,11187.068,True
2025-08-28 04:10:00+00:00,2025-08-28 00:10:00-04:00,ISONE,11115.968,True
2025-08-28 04:15:00+00:00,2025-08-28 00:15:00-04:00,ISONE,11068.635,True
2025-08-28 04:20:00+00:00,2025-08-28 00:20:00-04:00,ISONE,11011.119,True
2025-08-28 04:25:00+00:00,2025-08-28 00:25:00-04:00,ISONE,10961.09,True
2025-08-28 04:30:00+00:00,2025-08-28 00:30:00-04:00,ISONE,10873.252,True
2025-08-28 04:35:00+00:00,2025-08-28 00:35:00-04:00,ISONE,10821.684,True
2025-08-28 04:40:00+00:00,2025-08-28 00:40:00-04:00,ISONE,10795.152,True
