ts_utc,ts_local,zone_id,zone_name,load_mw
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4008,NEMASSBOST,3350.825
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4007,WCMASS,2379.564
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4006,SEMASS,2177.296
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4005,RHODEISLAND,1296.168
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4001,MAINE,1739.439
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4003,VERMONT,703.225
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4004,CONNECTICUT,4907.599
2025-08-16 00:00:00+00:00,2025-08-15 20:00:00-04:00,4002,NEWHAMPSHIRE,1598.145
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4002,NEWHAMPSHIRE,1589.365
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4003,VERMONT,697.476
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4004,CONNECTICUT,4880.412
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4005,RHODEISLAND,1288.623
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4006,SEMASS,2168.879
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4007,WCMASS,2363.36
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4008,NEMASSBOST,3339.162
2025-08-16 00:05:00+00:00,2025-08-15 20:05:00-04:00,4001,MAINE,1741.873
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4008,NEMASSBOST,3337.006
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4007,WCMASS,2364.143
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4006,SEMASS,2160.411
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4003,VERMONT,695.176
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4004,CONNECTICUT,4886.779
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4002,NEWHAMPSHIRE,1590.48
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4001,MAINE,1739.348
2025-08-16 00:10:00+00:00,2025-08-15 20:10:00-04:00,4005,RHODEISLAND,1274.718
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,4008,NEMASSBOST,3316.883
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,4005,RHODEISLAND,1277.257
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,4007,WCMASS,2353.113
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,4006,SEMASS,2151.139
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,4003,VERMONT,695.53
2025-08-16 00:15:00+00:00,2025-08-15 20:15:00-04:00,4002,NEWHAMPSHIRE,1582.183
