ts_utc,ts_local,location,load_mw,is_system
2025-08-25 00:00:00+00:00,2025-08-24 20:00:00-04:00,ISONE,16312.944,True
2025-08-25 00:05:00+00:00,2025-08-24 20:05:00-04:00,ISONE,16307.608,True
2025-08-25 00:10:00+00:00,2025-08-24 20:10:00-04:00,ISONE,16270.613,True
2025-08-25 00:15:00+00:00,2025-08-24 20:15:00-04:00,ISONE,16235.361,True
2025-08-25 00:20:00+00:00,2025-08-24 20:20:00-04:00,ISONE,16207.296,True
2025-08-25 00:25:00+00:00,2025-08-24 20:25:00-04:00,ISONE,16147.756,True
2025-08-25 00:30:00+00:00,2025-08-24 20:30:00-04:00,ISONE,16096.096,True
2025-08-25 00:35:00+00:00,2025-08-24 20:35:00-04:00,ISONE,16025.933,True
2025-08-25 00:40:00+00:00,2025-08-24 20:40:00-04:00,ISONE,15964.303,True
2025-08-25 00:45:00+00:00,2025-08-24 20:45:00-04:00,ISONE,15917.902,True
2025-08-25 00:50:00+00:00,2025-08-24 20:50:00-04:00,ISONE,15883.809,True
2025-08-25 00:55:00+00:00,2025-08-24 20:55:00-04:00,ISONE,15725.463,True
2025-08-25 01:00:00+00:00,2025-08-24 21:00:00-04:00,ISONE,15717.452,True
2025-08-25 01:05:00+00:00,2025-08-24 21:05:00-04:00,ISONE,15709.56,True
2025-08-25 01:10:00+00:00,2025-08-24 21:10:00-04:00,ISONE,15536.619,True
2025-08-25 01:15:00+00:00,2025-08-24 21:15:00-04:00,ISONE,15466.374,True
2025-08-25 01:20:00+00:00,2025-08-24 21:20:00-04:00,ISONE,15391.485,True
2025-08-25 01:25:00+00:00,2025-08-24 21:25:00-04:00,ISONE,15373.148,True
2025-08-25 01:30:00+00:00,2025-08-24 21:30:00-04:00,ISONE,15305.672,True
2025-08-25 01:35:00+00:00,2025-08-24 21:35:00-04:00,ISONE,15176.126,True
2025-08-25 01:40:00+00:00,2025-08-24 21:40:00-04:00,ISONE,15097.97,True
2025-08-25 01:45:00+00:00,2025-08-24 21:45:00-04:00,ISONE,15013.234,True
2025-08-25 01:50:00+00:00,2025-08-24 21:50:00-04:00,ISONE,14909.694,True
2025-08-25 01:55:00+00:00,2025-08-24 21:55:00-04:00,ISONE,14828.691,True
2025-08-25 02:00:00+00:00,2025-08-24 22:00:00-04:00,ISONE,14744.08,True
2025-08-25 02:05:00+00:00,2025-08-24 22:05:00-04:00,ISONE,14677.964,True
2025-08-25 02:10:00+00:00,2025-08-24 22:10:00-04:00,ISONE,14508.196,True
2025-08-25 02:15:00+00:00,2025-08-24 22:15:00-04:00,ISONE,14460.476,True
2025-08-25 02:20:00+00:00,2025-08-24 22:20:00-04:00,ISONE,14359.828,True
2025-08-25 02:25:00+00:00,2025-08-24 22:25:00-04:00,ISONE,14259.009,True
2025-08-25 02:30:00+00:00,2025-08-24 22:30:00-04:00,ISONE,14209.08,True
2025-08-25 02:35:00+00:00,2025-08-24 22:35:00-04:00,ISONE,14119.239,True
2025-08-25 02:40:00+00:00,2025-08-24 22:40:00-04:00,ISONE,13995.391,True
2025-08-25 02:45:00+00:00,2025-08-24 22:45:00-04:00,ISONE,13898.851,True
2025-08-25 02:50:00+00:00,2025-08-24 22:50:00-04:00,ISONE,13776.697,True
2025-08-25 02:55:00+00:00,2025-08-24 22:55:00-04:00,ISONE,13698.745,True
2025-08-25 03:00:00+00:00,2025-08-24 23:00:00-04:00,ISONE,13607.288,True
2025-08-25 03:05:00+00:00,2025-08-24 23:05:00-04:00,ISONE,13521.549,True
2025-08-25 03:10:00+00:00,2025-08-24 23:10:00-04:00,ISONE,13466.415,True
2025-08-25 03:15:00+00:00,2025-08-24 23:15:00-04:00,ISONE,13345.175,True
2025-08-25 03:20:00+00:00,2025-08-24 23:20:00-04:00,ISONE,13526.883,True
2025-08-25 03:25:00+00:00,2025-08-24 23:25:00-04:00,ISONE,13488.618,True
2025-08-25 03:30:00+00:00,2025-08-24 23:30:00-04:00,ISONE,13400.667,True
2025-08-25 03:35:00+00:00,2025-08-24 23:35:00-04:00,ISONE,13283.318,True
2025-08-25 03:40:00+00:00,2025-08-24 23:40:00-04:00,ISONE,13181.873,True
2025-08-25 03:45:00+00:00,2025-08-24 23:45:00-04:00,ISONE,13151.597,True
2025-08-25 03:50:00+00:00,2025-08-24 23:50:00-04:00,ISONE,13059.212,True
2025-08-25 03:55:00+00:00,2025-08-24 23:55:00-04:00,ISONE,12994.957,True
2025-08-25 04:00:00+00:00,2025-08-25 00:00:00-04:00,ISONE,12980.584,True
2025-08-25 04:05:00+00:00,2025-08-25 00:05:00-04:00,ISONE,12948.127,True
2025-08-25 04:10:00+00:00,2025-08-25 00:10:00-04:00,ISONE,13098.217,True
2025-08-25 04:15:00+00:00,2025-08-25 00:15:00-04:00,ISONE,13373.813,True
2025-08-25 04:20:00+00:00,2025-08-25 00:20:00-04:00,ISONE,13374.803,True
