ts_utc,ts_local,zone_id,zone_name,load_mw
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4008,NEMASSBOST,5012.725
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4007,WCMASS,3077.237
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4006,SEMASS,3154.71
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4005,RHODEISLAND,1740.807
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4001,MAINE,2068.454
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4003,VERMONT,848.688
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4004,CONNECTICUT,6173.179
2025-07-30 00:00:00+00:00,2025-07-29 20:00:00-04:00,4002,NEWHAMPSHIRE,2152.012
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4002,NEWHAMPSHIRE,2146.027
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4003,VERMONT,848.41
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4004,CONNECTICUT,6148.691
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4005,RHODEISLAND,1737.56
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4006,SEMASS,3159.896
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4007,WCMASS,3078.974
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4008,NEMASSBOST,5000.293
2025-07-30 00:05:00+00:00,2025-07-29 20:05:00-04:00,4001,MAINE,2070.529
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4008,NEMASSBOST,4984.458
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4007,WCMASS,3072.101
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4006,SEMASS,3143.434
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4003,VERMONT,850.81
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4004,CONNECTICUT,6147.266
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4002,NEWHAMPSHIRE,2136.236
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4001,MAINE,2069.683
2025-07-30 00:10:00+00:00,2025-07-29 20:10:00-04:00,4005,RHODEISLAND,1743.157
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4008,NEMASSBOST,4962.882
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4005,RHODEISLAND,1736.817
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4007,WCMASS,3067.675
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4006,SEMASS,3132.287
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4003,VERMONT,849.973
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4002,NEWHAMPSHIRE,2129.228
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4004,CONNECTICUT,6103.392
2025-07-30 00:15:00+00:00,2025-07-29 20:15:00-04:00,4001,MAINE,2069.667
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4001,MAINE,2070.595
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4002,NEWHAMPSHIRE,2126.057
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4003,VERMONT,849.565
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4004,CONNECTICUT,6100.322
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4005,RHODEISLAND,1727.93
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4006,SEMASS,3127.668
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4007,WCMASS,3063.696
2025-07-30 00:20:00+00:00,2025-07-29 20:20:00-04:00,4008,NEMASSBOST,4960.817
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4008,NEMASSBOST,4956.043
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4007,WCMASS,3055.305
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4006,SEMASS,3111.523
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4001,MAINE,2066.389
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4004,CONNECTICUT,6083.903
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4003,VERMONT,846.48
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4002,NEWHAMPSHIRE,2118.145
2025-07-30 00:25:00+00:00,2025-07-29 20:25:00-04:00,4005,RHODEISLAND,1740.982
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4008,NEMASSBOST,4932.099
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4007,WCMASS,3041.656
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4006,SEMASS,3088.256
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4004,CONNECTICUT,6048.262
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4001,MAINE,2055.017
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4005,RHODEISLAND,1725.272
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4003,VERMONT,846.313
2025-07-30 00:30:00+00:00,2025-07-29 20:30:00-04:00,4002,NEWHAMPSHIRE,2111.213
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4001,MAINE,2055.572
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4002,NEWHAMPSHIRE,2111.024
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4003,VERMONT,844.646
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4004,CONNECTICUT,6058.582
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4005,RHODEISLAND,1720.528
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4006,SEMASS,3086.327
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4007,WCMASS,3039.594
2025-07-30 00:35:00+00:00,2025-07-29 20:35:00-04:00,4008,NEMASSBOST,4911.999
